seq_no,epoch,timestamp,ip,temp
98,1591428901,Sat Jun 6 00:35:01 PDT 2020,128.111.45.163,125.600000
99,1591429201,Sat Jun 6 00:40:01 PDT 2020,128.111.45.163,127.400000
100,1591429501,Sat Jun 6 00:45:01 PDT 2020,128.111.45.163,127.400000
101,1591429801,Sat Jun 6 00:50:01 PDT 2020,128.111.45.163,125.600000
102,1591430101,Sat Jun 6 00:55:01 PDT 2020,128.111.45.163,125.600000
103,1591430401,Sat Jun 6 01:00:01 PDT 2020,128.111.45.163,125.600000
104,1591430701,Sat Jun 6 01:05:01 PDT 2020,128.111.45.163,125.600000
105,1591431001,Sat Jun 6 01:10:01 PDT 2020,128.111.45.163,125.600000
106,1591431302,Sat Jun 6 01:15:02 PDT 2020,128.111.45.163,125.600000
107,1591431601,Sat Jun 6 01:20:01 PDT 2020,128.111.45.163,125.600000
108,1591431901,Sat Jun 6 01:25:01 PDT 2020,128.111.45.163,129.200000
109,1591432201,Sat Jun 6 01:30:01 PDT 2020,128.111.45.163,127.400000
110,1591432501,Sat Jun 6 01:35:01 PDT 2020,128.111.45.163,127.400000
111,1591432801,Sat Jun 6 01:40:01 PDT 2020,128.111.45.163,127.400000
112,1591433101,Sat Jun 6 01:45:01 PDT 2020,128.111.45.163,125.600000
113,1591433401,Sat Jun 6 01:50:01 PDT 2020,128.111.45.163,125.600000
114,1591433701,Sat Jun 6 01:55:01 PDT 2020,128.111.45.163,145.400000
115,1591434001,Sat Jun 6 02:00:01 PDT 2020,128.111.45.163,127.400000
116,1591434301,Sat Jun 6 02:05:01 PDT 2020,128.111.45.163,127.400000
117,1591434601,Sat Jun 6 02:10:01 PDT 2020,128.111.45.163,127.400000
118,1591434901,Sat Jun 6 02:15:01 PDT 2020,128.111.45.163,127.400000
119,1591435201,Sat Jun 6 02:20:01 PDT 2020,128.111.45.163,129.200000
120,1591435501,Sat Jun 6 02:25:01 PDT 2020,128.111.45.163,127.400000
121,1591435801,Sat Jun 6 02:30:01 PDT 2020,128.111.45.163,129.200000
122,1591436101,Sat Jun 6 02:35:01 PDT 2020,128.111.45.163,129.200000
123,1591436401,Sat Jun 6 02:40:01 PDT 2020,128.111.45.163,129.200000
124,1591436701,Sat Jun 6 02:45:01 PDT 2020,128.111.45.163,129.200000
125,1591437001,Sat Jun 6 02:50:01 PDT 2020,128.111.45.163,129.200000
126,1591437302,Sat Jun 6 02:55:02 PDT 2020,128.111.45.163,129.200000
127,1591437601,Sat Jun 6 03:00:01 PDT 2020,128.111.45.163,127.400000
128,1591437901,Sat Jun 6 03:05:01 PDT 2020,128.111.45.163,127.400000
129,1591438201,Sat Jun 6 03:10:01 PDT 2020,128.111.45.163,127.400000
130,1591438501,Sat Jun 6 03:15:01 PDT 2020,128.111.45.163,127.400000
131,1591438801,Sat Jun 6 03:20:01 PDT 2020,128.111.45.163,127.400000
132,1591439101,Sat Jun 6 03:25:01 PDT 2020,128.111.45.163,127.400000
133,1591439401,Sat Jun 6 03:30:01 PDT 2020,128.111.45.163,125.600000
134,1591439701,Sat Jun 6 03:35:01 PDT 2020,128.111.45.163,125.600000
135,1591440001,Sat Jun 6 03:40:01 PDT 2020,128.111.45.163,127.400000
136,1591440301,Sat Jun 6 03:45:01 PDT 2020,128.111.45.163,127.400000
137,1591440601,Sat Jun 6 03:50:01 PDT 2020,128.111.45.163,125.600000
138,1591440901,Sat Jun 6 03:55:01 PDT 2020,128.111.45.163,127.400000
139,1591441201,Sat Jun 6 04:00:01 PDT 2020,128.111.45.163,125.600000
140,1591441501,Sat Jun 6 04:05:01 PDT 2020,128.111.45.163,127.400000
141,1591441801,Sat Jun 6 04:10:01 PDT 2020,128.111.45.163,127.400000
142,1591442101,Sat Jun 6 04:15:01 PDT 2020,128.111.45.163,127.400000
143,1591442402,Sat Jun 6 04:20:02 PDT 2020,128.111.45.163,129.200000
144,1591442701,Sat Jun 6 04:25:01 PDT 2020,128.111.45.163,127.400000
145,1591443001,Sat Jun 6 04:30:01 PDT 2020,128.111.45.163,125.600000
146,1591443301,Sat Jun 6 04:35:01 PDT 2020,128.111.45.163,125.600000
147,1591443601,Sat Jun 6 04:40:01 PDT 2020,128.111.45.163,127.400000
148,1591443901,Sat Jun 6 04:45:01 PDT 2020,128.111.45.163,125.600000
149,1591444201,Sat Jun 6 04:50:01 PDT 2020,128.111.45.163,125.600000
150,1591444501,Sat Jun 6 04:55:01 PDT 2020,128.111.45.163,125.600000
151,1591444801,Sat Jun 6 05:00:01 PDT 2020,128.111.45.163,127.400000
152,1591445101,Sat Jun 6 05:05:01 PDT 2020,128.111.45.163,125.600000
153,1591445401,Sat Jun 6 05:10:01 PDT 2020,128.111.45.163,125.600000
154,1591445701,Sat Jun 6 05:15:01 PDT 2020,128.111.45.163,127.400000
155,1591446001,Sat Jun 6 05:20:01 PDT 2020,128.111.45.163,125.600000
156,1591446301,Sat Jun 6 05:25:01 PDT 2020,128.111.45.163,125.600000
157,1591446601,Sat Jun 6 05:30:01 PDT 2020,128.111.45.163,125.600000
158,1591446901,Sat Jun 6 05:35:01 PDT 2020,128.111.45.163,125.600000
159,1591447201,Sat Jun 6 05:40:01 PDT 2020,128.111.45.163,125.600000
160,1591447501,Sat Jun 6 05:45:01 PDT 2020,128.111.45.163,129.200000
161,1591447802,Sat Jun 6 05:50:02 PDT 2020,128.111.45.163,125.600000
162,1591448101,Sat Jun 6 05:55:01 PDT 2020,128.111.45.163,125.600000
163,1591448401,Sat Jun 6 06:00:01 PDT 2020,128.111.45.163,123.800000
164,1591448701,Sat Jun 6 06:05:01 PDT 2020,128.111.45.163,125.600000
165,1591449001,Sat Jun 6 06:10:01 PDT 2020,128.111.45.163,125.600000
166,1591449301,Sat Jun 6 06:15:01 PDT 2020,128.111.45.163,125.600000
167,1591449601,Sat Jun 6 06:20:01 PDT 2020,128.111.45.163,127.400000
168,1591449901,Sat Jun 6 06:25:01 PDT 2020,128.111.45.163,125.600000
169,1591450201,Sat Jun 6 06:30:01 PDT 2020,128.111.45.163,125.600000
170,1591450501,Sat Jun 6 06:35:01 PDT 2020,128.111.45.163,125.600000
171,1591450801,Sat Jun 6 06:40:01 PDT 2020,128.111.45.163,129.200000
172,1591451101,Sat Jun 6 06:45:01 PDT 2020,128.111.45.163,125.600000
173,1591451401,Sat Jun 6 06:50:01 PDT 2020,128.111.45.163,125.600000
174,1591451701,Sat Jun 6 06:55:01 PDT 2020,128.111.45.163,125.600000
175,1591452001,Sat Jun 6 07:00:01 PDT 2020,128.111.45.163,125.600000
176,1591452301,Sat Jun 6 07:05:01 PDT 2020,128.111.45.163,127.400000
177,1591452601,Sat Jun 6 07:10:01 PDT 2020,128.111.45.163,127.400000
178,1591452901,Sat Jun 6 07:15:01 PDT 2020,128.111.45.163,125.600000
179,1591453201,Sat Jun 6 07:20:01 PDT 2020,128.111.45.163,127.400000
180,1591453502,Sat Jun 6 07:25:02 PDT 2020,128.111.45.163,129.200000
181,1591453801,Sat Jun 6 07:30:01 PDT 2020,128.111.45.163,127.400000
182,1591454101,Sat Jun 6 07:35:01 PDT 2020,128.111.45.163,125.600000
183,1591454401,Sat Jun 6 07:40:01 PDT 2020,128.111.45.163,127.400000
184,1591454701,Sat Jun 6 07:45:01 PDT 2020,128.111.45.163,125.600000
185,1591455001,Sat Jun 6 07:50:01 PDT 2020,128.111.45.163,125.600000
186,1591455301,Sat Jun 6 07:55:01 PDT 2020,128.111.45.163,127.400000
187,1591455601,Sat Jun 6 08:00:01 PDT 2020,128.111.45.163,127.400000
188,1591455901,Sat Jun 6 08:05:01 PDT 2020,128.111.45.163,125.600000
189,1591456201,Sat Jun 6 08:10:01 PDT 2020,128.111.45.163,129.200000
190,1591456501,Sat Jun 6 08:15:01 PDT 2020,128.111.45.163,127.400000
191,1591456801,Sat Jun 6 08:20:01 PDT 2020,128.111.45.163,125.600000
192,1591457101,Sat Jun 6 08:25:01 PDT 2020,128.111.45.163,125.600000
193,1591457401,Sat Jun 6 08:30:01 PDT 2020,128.111.45.163,125.600000
194,1591457701,Sat Jun 6 08:35:01 PDT 2020,128.111.45.163,127.400000
195,1591458001,Sat Jun 6 08:40:01 PDT 2020,128.111.45.163,125.600000
196,1591458301,Sat Jun 6 08:45:01 PDT 2020,128.111.45.163,125.600000
197,1591458601,Sat Jun 6 08:50:01 PDT 2020,128.111.45.163,127.400000
198,1591458901,Sat Jun 6 08:55:01 PDT 2020,128.111.45.163,127.400000
199,1591459202,Sat Jun 6 09:00:02 PDT 2020,128.111.45.163,125.600000
200,1591459501,Sat Jun 6 09:05:01 PDT 2020,128.111.45.163,125.600000
201,1591459801,Sat Jun 6 09:10:01 PDT 2020,128.111.45.163,125.600000
202,1591460101,Sat Jun 6 09:15:01 PDT 2020,128.111.45.163,125.600000
203,1591460401,Sat Jun 6 09:20:01 PDT 2020,128.111.45.163,127.400000
204,1591460701,Sat Jun 6 09:25:01 PDT 2020,128.111.45.163,125.600000
205,1591461001,Sat Jun 6 09:30:01 PDT 2020,128.111.45.163,127.400000
206,1591461301,Sat Jun 6 09:35:01 PDT 2020,128.111.45.163,127.400000
207,1591461601,Sat Jun 6 09:40:01 PDT 2020,128.111.45.163,125.600000
208,1591461901,Sat Jun 6 09:45:01 PDT 2020,128.111.45.163,125.600000
209,1591462201,Sat Jun 6 09:50:01 PDT 2020,128.111.45.163,125.600000
210,1591462501,Sat Jun 6 09:55:01 PDT 2020,128.111.45.163,125.600000
211,1591462801,Sat Jun 6 10:00:01 PDT 2020,128.111.45.163,125.600000
212,1591463101,Sat Jun 6 10:05:01 PDT 2020,128.111.45.163,125.600000
213,1591463401,Sat Jun 6 10:10:01 PDT 2020,128.111.45.163,127.400000
214,1591463701,Sat Jun 6 10:15:01 PDT 2020,128.111.45.163,125.600000
215,1591464001,Sat Jun 6 10:20:01 PDT 2020,128.111.45.163,125.600000
216,1591464301,Sat Jun 6 10:25:01 PDT 2020,128.111.45.163,125.600000
217,1591464601,Sat Jun 6 10:30:01 PDT 2020,128.111.45.163,125.600000
218,1591464901,Sat Jun 6 10:35:01 PDT 2020,128.111.45.163,125.600000
219,1591465201,Sat Jun 6 10:40:01 PDT 2020,128.111.45.163,125.600000
220,1591465501,Sat Jun 6 10:45:01 PDT 2020,128.111.45.163,129.200000
221,1591465801,Sat Jun 6 10:50:01 PDT 2020,128.111.45.163,125.600000
222,1591466101,Sat Jun 6 10:55:01 PDT 2020,128.111.45.163,127.400000
223,1591466401,Sat Jun 6 11:00:01 PDT 2020,128.111.45.163,125.600000
224,1591466701,Sat Jun 6 11:05:01 PDT 2020,128.111.45.163,127.400000
225,1591467001,Sat Jun 6 11:10:01 PDT 2020,128.111.45.163,127.400000
226,1591467301,Sat Jun 6 11:15:01 PDT 2020,128.111.45.163,131.000000
227,1591467601,Sat Jun 6 11:20:01 PDT 2020,128.111.45.163,125.600000
228,1591467901,Sat Jun 6 11:25:01 PDT 2020,128.111.45.163,127.400000
229,1591468201,Sat Jun 6 11:30:01 PDT 2020,128.111.45.163,125.600000
230,1591468501,Sat Jun 6 11:35:01 PDT 2020,128.111.45.163,125.600000
231,1591468801,Sat Jun 6 11:40:01 PDT 2020,128.111.45.163,125.600000
232,1591469101,Sat Jun 6 11:45:01 PDT 2020,128.111.45.163,125.600000
233,1591469401,Sat Jun 6 11:50:01 PDT 2020,128.111.45.163,127.400000
234,1591469701,Sat Jun 6 11:55:01 PDT 2020,128.111.45.163,123.800000
235,1591470001,Sat Jun 6 12:00:01 PDT 2020,128.111.45.163,125.600000
236,1591470302,Sat Jun 6 12:05:02 PDT 2020,128.111.45.163,125.600000
237,1591470601,Sat Jun 6 12:10:01 PDT 2020,128.111.45.163,123.800000
238,1591470901,Sat Jun 6 12:15:01 PDT 2020,128.111.45.163,125.600000
239,1591471201,Sat Jun 6 12:20:01 PDT 2020,128.111.45.163,125.600000
240,1591471501,Sat Jun 6 12:25:01 PDT 2020,128.111.45.163,125.600000
241,1591471801,Sat Jun 6 12:30:01 PDT 2020,128.111.45.163,125.600000
242,1591472101,Sat Jun 6 12:35:01 PDT 2020,128.111.45.163,125.600000
243,1591472401,Sat Jun 6 12:40:01 PDT 2020,128.111.45.163,125.600000
244,1591472701,Sat Jun 6 12:45:01 PDT 2020,128.111.45.163,127.400000
245,1591473001,Sat Jun 6 12:50:01 PDT 2020,128.111.45.163,127.400000
246,1591473301,Sat Jun 6 12:55:01 PDT 2020,128.111.45.163,127.400000
247,1591473601,Sat Jun 6 13:00:01 PDT 2020,128.111.45.163,127.400000
248,1591473901,Sat Jun 6 13:05:01 PDT 2020,128.111.45.163,125.600000
249,1591474201,Sat Jun 6 13:10:01 PDT 2020,128.111.45.163,129.200000
250,1591474501,Sat Jun 6 13:15:01 PDT 2020,128.111.45.163,125.600000
251,1591474801,Sat Jun 6 13:20:01 PDT 2020,128.111.45.163,125.600000
252,1591475101,Sat Jun 6 13:25:01 PDT 2020,128.111.45.163,125.600000
253,1591475401,Sat Jun 6 13:30:01 PDT 2020,128.111.45.163,127.400000
254,1591475701,Sat Jun 6 13:35:01 PDT 2020,128.111.45.163,127.400000
255,1591476002,Sat Jun 6 13:40:02 PDT 2020,128.111.45.163,127.400000
256,1591476301,Sat Jun 6 13:45:01 PDT 2020,128.111.45.163,127.400000
257,1591476601,Sat Jun 6 13:50:01 PDT 2020,128.111.45.163,125.600000
258,1591476901,Sat Jun 6 13:55:01 PDT 2020,128.111.45.163,127.400000
259,1591477201,Sat Jun 6 14:00:01 PDT 2020,128.111.45.163,125.600000
260,1591477501,Sat Jun 6 14:05:01 PDT 2020,128.111.45.163,127.400000
261,1591477801,Sat Jun 6 14:10:01 PDT 2020,128.111.45.163,127.400000
262,1591478101,Sat Jun 6 14:15:01 PDT 2020,128.111.45.163,127.400000
263,1591478401,Sat Jun 6 14:20:01 PDT 2020,128.111.45.163,125.600000
264,1591478701,Sat Jun 6 14:25:01 PDT 2020,128.111.45.163,127.400000
265,1591479001,Sat Jun 6 14:30:01 PDT 2020,128.111.45.163,127.400000
266,1591479301,Sat Jun 6 14:35:01 PDT 2020,128.111.45.163,125.600000
267,1591479601,Sat Jun 6 14:40:01 PDT 2020,128.111.45.163,127.400000
268,1591479901,Sat Jun 6 14:45:01 PDT 2020,128.111.45.163,125.600000
269,1591480201,Sat Jun 6 14:50:01 PDT 2020,128.111.45.163,125.600000
270,1591480501,Sat Jun 6 14:55:01 PDT 2020,128.111.45.163,125.600000
271,1591480801,Sat Jun 6 15:00:01 PDT 2020,128.111.45.163,127.400000
272,1591481101,Sat Jun 6 15:05:01 PDT 2020,128.111.45.163,125.600000
273,1591481401,Sat Jun 6 15:10:01 PDT 2020,128.111.45.163,127.400000
274,1591481701,Sat Jun 6 15:15:01 PDT 2020,128.111.45.163,125.600000
275,1591482001,Sat Jun 6 15:20:01 PDT 2020,128.111.45.163,125.600000
276,1591482301,Sat Jun 6 15:25:01 PDT 2020,128.111.45.163,125.600000
277,1591482601,Sat Jun 6 15:30:01 PDT 2020,128.111.45.163,125.600000
278,1591482901,Sat Jun 6 15:35:01 PDT 2020,128.111.45.163,125.600000
279,1591483201,Sat Jun 6 15:40:01 PDT 2020,128.111.45.163,125.600000
280,1591483501,Sat Jun 6 15:45:01 PDT 2020,128.111.45.163,125.600000
281,1591483801,Sat Jun 6 15:50:01 PDT 2020,128.111.45.163,125.600000
282,1591484101,Sat Jun 6 15:55:01 PDT 2020,128.111.45.163,125.600000
283,1591484401,Sat Jun 6 16:00:01 PDT 2020,128.111.45.163,125.600000
284,1591484701,Sat Jun 6 16:05:01 PDT 2020,128.111.45.163,125.600000
285,1591485001,Sat Jun 6 16:10:01 PDT 2020,128.111.45.163,127.400000
286,1591485301,Sat Jun 6 16:15:01 PDT 2020,128.111.45.163,125.600000
287,1591485601,Sat Jun 6 16:20:01 PDT 2020,128.111.45.163,125.600000
288,1591485901,Sat Jun 6 16:25:01 PDT 2020,128.111.45.163,127.400000
289,1591486201,Sat Jun 6 16:30:01 PDT 2020,128.111.45.163,125.600000
290,1591486501,Sat Jun 6 16:35:01 PDT 2020,128.111.45.163,125.600000
291,1591486801,Sat Jun 6 16:40:01 PDT 2020,128.111.45.163,125.600000
292,1591487101,Sat Jun 6 16:45:01 PDT 2020,128.111.45.163,125.600000
293,1591487402,Sat Jun 6 16:50:02 PDT 2020,128.111.45.163,125.600000
294,1591487701,Sat Jun 6 16:55:01 PDT 2020,128.111.45.163,125.600000
295,1591488001,Sat Jun 6 17:00:01 PDT 2020,128.111.45.163,129.200000
296,1591488301,Sat Jun 6 17:05:01 PDT 2020,128.111.45.163,125.600000
297,1591488601,Sat Jun 6 17:10:01 PDT 2020,128.111.45.163,125.600000
298,1591488901,Sat Jun 6 17:15:01 PDT 2020,128.111.45.163,125.600000
299,1591489201,Sat Jun 6 17:20:01 PDT 2020,128.111.45.163,127.400000
300,1591489501,Sat Jun 6 17:25:01 PDT 2020,128.111.45.163,125.600000
301,1591489801,Sat Jun 6 17:30:01 PDT 2020,128.111.45.163,125.600000
302,1591490101,Sat Jun 6 17:35:01 PDT 2020,128.111.45.163,125.600000
303,1591490401,Sat Jun 6 17:40:01 PDT 2020,128.111.45.163,127.400000
304,1591490701,Sat Jun 6 17:45:01 PDT 2020,128.111.45.163,127.400000
305,1591491001,Sat Jun 6 17:50:01 PDT 2020,128.111.45.163,125.600000
306,1591491301,Sat Jun 6 17:55:01 PDT 2020,128.111.45.163,125.600000
307,1591491601,Sat Jun 6 18:00:01 PDT 2020,128.111.45.163,127.400000
308,1591491901,Sat Jun 6 18:05:01 PDT 2020,128.111.45.163,125.600000
309,1591492201,Sat Jun 6 18:10:01 PDT 2020,128.111.45.163,127.400000
310,1591492501,Sat Jun 6 18:15:01 PDT 2020,128.111.45.163,127.400000
311,1591492802,Sat Jun 6 18:20:02 PDT 2020,128.111.45.163,127.400000
312,1591493101,Sat Jun 6 18:25:01 PDT 2020,128.111.45.163,125.600000
313,1591493401,Sat Jun 6 18:30:01 PDT 2020,128.111.45.163,125.600000
314,1591493701,Sat Jun 6 18:35:01 PDT 2020,128.111.45.163,125.600000
315,1591494001,Sat Jun 6 18:40:01 PDT 2020,128.111.45.163,125.600000
316,1591494301,Sat Jun 6 18:45:01 PDT 2020,128.111.45.163,125.600000
317,1591494601,Sat Jun 6 18:50:01 PDT 2020,128.111.45.163,127.400000
318,1591494901,Sat Jun 6 18:55:01 PDT 2020,128.111.45.163,127.400000
319,1591495201,Sat Jun 6 19:00:01 PDT 2020,128.111.45.163,127.400000
320,1591495501,Sat Jun 6 19:05:01 PDT 2020,128.111.45.163,125.600000
321,1591495801,Sat Jun 6 19:10:01 PDT 2020,128.111.45.163,125.600000
322,1591496101,Sat Jun 6 19:15:01 PDT 2020,128.111.45.163,125.600000
323,1591496401,Sat Jun 6 19:20:01 PDT 2020,128.111.45.163,156.200000
324,1591496701,Sat Jun 6 19:25:01 PDT 2020,128.111.45.163,125.600000
325,1591497001,Sat Jun 6 19:30:01 PDT 2020,128.111.45.163,127.400000
326,1591497301,Sat Jun 6 19:35:01 PDT 2020,128.111.45.163,125.600000
327,1591497601,Sat Jun 6 19:40:01 PDT 2020,128.111.45.163,123.800000
328,1591497901,Sat Jun 6 19:45:01 PDT 2020,128.111.45.163,125.600000
329,1591498201,Sat Jun 6 19:50:01 PDT 2020,128.111.45.163,125.600000
330,1591498501,Sat Jun 6 19:55:01 PDT 2020,128.111.45.163,125.600000
331,1591498802,Sat Jun 6 20:00:02 PDT 2020,128.111.45.163,125.600000
332,1591499101,Sat Jun 6 20:05:01 PDT 2020,128.111.45.163,129.200000
